CGPA,Python_Skill,SQL_Skill,Machine_Learning_Skill,Deep_Learning_Skill,Data_Analysis_Skill,Statistics_Skill,Programming_Skill,DSA_Skill,Web_Development_Skill,Cybersecurity_Skill,Networking_Skill,Linux_Skill,Cloud_Skill,DevOps_Skill,NLP_Skill,Computer_Vision_Skill,OpenCV_Skill,Projects,Internship,Communication_Skill,Problem_Solving_Skill,Job_Role
6.92,5,3,3,4,2,2,4,3,4,1,4,4,5,4,3,4,2,5,1,3,2,Cloud Engineer
6.37,4,2,2,3,3,1,5,5,5,1,3,5,4,5,2,4,3,1,0,3,1,Cloud Engineer
5.64,1,2,1,5,5,4,5,3,4,1,4,5,5,5,3,2,1,0,1,1,2,Cloud Engineer
7.53,4,4,1,4,1,5,5,4,1,5,3,4,5,4,4,4,3,5,0,1,4,Cloud Engineer
7.54,2,4,1,2,2,4,3,1,5,1,3,4,5,5,1,2,3,3,1,1,1,Cloud Engineer
6.57,5,4,3,4,1,5,4,2,1,5,5,4,5,5,2,5,3,0,0,4,5,Cloud Engineer
7.38,3,4,3,3,2,3,4,4,5,2,5,4,5,4,5,4,2,5,1,5,3,Cloud Engineer
7.66,2,2,1,1,4,3,5,2,1,5,5,4,4,5,3,5,2,5,1,1,3,Cloud Engineer
8.77,5,2,3,2,1,5,4,1,3,3,3,5,4,4,1,5,5,5,0,5,2,Cloud Engineer
6.03,1,2,2,5,1,1,4,5,4,1,4,5,5,4,5,5,3,0,1,1,3,Cloud Engineer
8.07,2,2,2,2,2,5,4,1,4,3,3,5,4,4,5,2,4,2,1,5,1,Cloud Engineer
9.92,4,3,3,1,3,5,5,3,5,4,4,4,5,5,5,1,1,4,0,5,5,Cloud Engineer
7.24,4,3,3,2,2,3,3,5,2,2,4,5,4,5,2,5,5,1,1,5,2,Cloud Engineer
9.08,4,1,3,1,4,5,4,1,3,4,5,4,4,4,5,5,1,2,1,2,2,Cloud Engineer
9.27,5,1,2,3,2,5,5,3,5,4,5,5,5,5,2,2,2,5,1,5,2,Cloud Engineer
7.9,2,1,5,4,4,5,5,4,2,2,3,4,4,4,1,5,1,1,0,5,2,Cloud Engineer
9.55,1,3,3,3,3,1,4,4,1,2,3,4,5,4,1,2,2,1,1,5,2,Cloud Engineer
8.24,1,3,3,1,4,3,3,3,1,1,4,4,4,4,3,4,5,0,1,3,3,Cloud Engineer
9.79,3,5,3,1,5,5,5,5,3,4,3,5,4,5,3,5,2,2,0,2,5,Cloud Engineer
7.68,1,3,2,4,2,5,3,3,1,2,3,5,5,4,4,1,2,3,0,4,5,Cloud Engineer
8.59,3,1,4,3,4,1,5,3,4,4,5,4,5,4,5,1,3,5,0,5,2,Cloud Engineer
9.84,3,4,2,4,5,2,3,5,4,3,4,5,5,5,5,2,3,1,1,3,1,Cloud Engineer
9.31,5,1,4,5,3,5,5,1,5,2,3,5,5,4,1,1,4,0,0,3,3,Cloud Engineer
8.35,4,1,3,5,4,5,4,1,1,3,4,4,5,4,5,5,1,2,0,1,3,Cloud Engineer
6.04,5,3,3,2,1,4,5,4,1,5,3,5,5,5,5,5,3,5,0,4,2,Cloud Engineer
9.96,2,1,2,4,3,2,4,1,1,3,3,4,4,4,5,5,1,4,0,5,1,Cloud Engineer
7.03,1,1,1,5,1,2,3,2,5,5,5,4,5,4,2,3,5,3,1,1,3,Cloud Engineer
6.15,1,3,2,1,2,1,3,1,5,4,5,5,5,5,4,3,1,3,1,1,1,Cloud Engineer
7.45,1,4,1,3,1,2,5,4,4,3,4,5,4,4,2,2,2,0,0,2,5,Cloud Engineer
9.24,3,3,5,4,1,1,5,5,2,1,5,4,4,4,4,4,3,2,0,3,3,Cloud Engineer
8.2,5,1,3,1,2,4,4,5,5,1,1,3,2,1,1,1,4,5,1,3,4,Software Engineer
8.19,4,1,2,5,3,1,5,4,5,5,5,4,1,1,1,5,1,3,0,1,4,Software Engineer
9.97,3,4,1,3,2,3,5,5,3,5,5,5,2,3,4,4,5,5,0,4,5,Software Engineer
7.0,5,3,2,1,4,5,4,5,3,2,4,3,2,4,3,4,2,1,0,5,5,Software Engineer
6.12,2,4,2,3,3,4,5,4,4,2,3,1,3,2,2,2,2,0,1,2,4,Software Engineer
5.69,4,1,3,5,4,3,4,4,5,2,4,4,4,2,2,5,3,3,1,2,5,Software Engineer
7.13,2,3,4,2,4,1,5,4,3,3,3,2,4,2,3,3,3,3,0,5,5,Software Engineer
6.45,2,5,3,5,1,2,4,4,4,2,3,4,5,2,5,2,4,2,1,5,4,Software Engineer
9.77,3,2,4,3,3,5,5,5,3,1,3,4,3,2,5,3,5,2,0,5,4,Software Engineer
9.86,1,5,3,4,5,2,4,5,4,2,5,1,2,3,5,5,2,1,0,3,4,Software Engineer
8.23,4,4,4,4,2,2,5,4,3,3,5,5,2,5,2,4,3,1,1,1,4,Software Engineer
7.28,1,2,3,5,2,5,4,4,5,3,3,2,5,5,4,4,3,2,1,4,4,Software Engineer
9.8,4,1,5,5,3,3,5,4,5,3,5,4,4,2,5,4,2,3,1,2,4,Software Engineer
9.01,4,1,4,4,2,1,4,5,4,4,5,5,1,4,5,3,5,4,0,1,5,Software Engineer
9.4,5,1,4,3,2,5,4,5,3,1,3,5,2,2,3,1,3,1,1,5,4,Software Engineer
6.92,5,4,1,1,5,2,5,5,3,3,4,2,4,4,1,4,5,0,1,5,4,Software Engineer
6.33,2,2,3,3,1,3,4,4,5,4,3,1,1,4,2,5,3,2,1,5,4,Software Engineer
7.2,2,5,2,2,3,4,4,5,3,3,1,3,3,4,5,1,1,3,0,5,4,Software Engineer
9.27,4,5,4,1,1,1,4,4,5,2,3,1,1,1,2,2,2,0,0,4,4,Software Engineer
8.87,1,4,4,1,5,1,5,4,4,1,1,4,3,1,2,2,1,2,1,3,5,Software Engineer
7.83,4,2,3,2,5,5,4,5,4,5,1,3,3,2,3,4,3,5,0,2,4,Software Engineer
6.37,4,5,1,5,5,3,4,4,3,1,1,5,2,4,4,5,4,5,1,1,5,Software Engineer
5.76,5,1,2,4,3,5,5,4,3,5,3,4,3,5,3,5,3,3,0,4,5,Software Engineer
7.72,5,2,5,2,4,3,4,5,5,2,1,5,2,4,5,2,3,2,0,3,5,Software Engineer
7.14,4,1,1,4,4,5,4,4,3,2,5,5,1,3,4,2,1,0,1,1,4,Software Engineer
9.43,4,4,2,3,4,4,5,5,4,4,1,1,3,2,1,2,5,1,1,2,5,Software Engineer
8.69,3,2,2,2,3,2,5,4,5,2,3,5,4,2,3,2,4,1,0,3,4,Software Engineer
6.68,2,2,5,4,4,4,5,4,5,4,4,2,5,5,4,1,2,2,1,1,4,Software Engineer
9.53,4,1,5,3,1,4,4,4,4,3,3,2,2,4,4,4,3,1,1,5,5,Software Engineer
7.19,4,4,5,2,5,4,4,5,4,1,4,3,2,5,1,4,4,2,0,2,4,Software Engineer
7.41,4,1,5,5,1,5,4,4,4,4,5,4,3,3,5,3,5,3,1,4,4,Software Engineer
6.52,5,1,4,4,5,3,5,4,3,2,4,2,3,4,3,1,3,5,0,4,5,Software Engineer
5.75,3,1,2,3,3,2,5,4,5,1,3,3,2,4,5,1,4,4,0,1,4,Software Engineer
7.45,4,2,5,1,3,4,4,4,3,4,2,5,3,2,5,1,4,3,0,2,4,Software Engineer
7.43,4,4,4,5,5,5,5,5,5,3,3,3,3,3,5,4,3,1,0,4,4,Software Engineer
6.83,4,5,2,1,5,5,4,5,3,5,1,5,2,3,1,1,4,3,1,5,4,Software Engineer
5.63,1,1,2,4,2,1,4,4,4,4,5,4,3,4,5,4,3,4,0,5,5,Software Engineer
8.11,3,1,2,1,4,3,5,5,5,4,2,1,5,4,5,3,5,0,1,1,4,Software Engineer
8.76,3,5,1,1,3,4,4,5,3,5,5,3,3,1,3,3,2,0,1,5,4,Software Engineer
6.43,5,5,2,4,4,1,4,5,4,5,4,4,4,1,5,2,1,2,1,2,4,Software Engineer
9.05,5,2,4,1,2,3,5,5,5,5,3,4,4,4,2,5,1,1,0,1,4,Software Engineer
6.11,2,1,2,2,5,4,5,5,4,5,1,3,4,2,4,2,3,2,0,4,4,Software Engineer
7.2,5,5,5,4,4,5,4,4,5,4,4,1,4,3,1,4,2,0,1,2,5,Software Engineer
6.99,1,3,4,2,3,3,5,4,4,1,1,2,4,1,3,4,3,5,1,2,5,Software Engineer
5.9,5,4,3,3,3,2,5,4,3,4,3,4,5,4,4,3,4,5,1,5,4,Software Engineer
7.64,3,1,1,5,1,1,4,5,4,5,5,1,4,4,4,5,5,1,0,5,5,Software Engineer
7.58,2,5,1,1,2,2,5,4,5,3,3,2,3,4,3,1,2,5,1,5,4,Software Engineer
5.95,3,1,4,3,2,2,5,5,5,1,1,3,4,4,1,3,3,1,1,4,4,Software Engineer
8.82,4,2,2,2,2,4,5,5,3,5,2,1,4,1,3,5,5,1,1,5,5,Software Engineer
6.9,5,3,2,4,4,2,5,5,3,2,4,2,1,3,1,4,3,0,0,1,5,Software Engineer
5.76,5,3,5,5,2,2,5,4,5,3,5,4,4,5,4,5,2,0,0,1,5,Software Engineer
5.73,1,4,3,4,3,5,5,4,3,4,5,3,5,1,4,3,5,0,1,1,4,Software Engineer
9.55,5,2,5,3,5,1,4,4,4,3,2,1,3,4,1,1,2,4,1,2,4,Software Engineer
7.22,2,1,3,2,4,3,4,4,5,5,2,5,4,2,1,1,5,4,1,3,5,Software Engineer
6.25,3,2,1,3,4,2,5,5,4,4,3,1,1,2,2,4,5,3,1,2,5,Software Engineer
6.9,2,3,2,4,1,2,5,5,4,2,2,3,1,1,1,2,1,3,0,5,5,Software Engineer
9.39,2,3,4,5,5,2,4,5,3,1,5,1,3,1,2,2,2,4,0,4,4,Software Engineer
9.87,3,5,3,2,1,5,5,5,5,3,3,4,1,3,4,3,5,2,1,3,5,Software Engineer
8.91,5,4,2,5,5,5,5,5,3,5,1,3,3,4,5,2,2,0,0,2,5,Software Engineer
9.02,5,2,4,4,5,3,5,5,3,1,4,3,5,4,1,5,3,3,1,4,5,Software Engineer
8.49,2,3,3,3,5,2,4,5,3,5,2,4,3,5,2,1,5,2,1,5,4,Software Engineer
6.24,5,5,4,2,5,5,4,5,5,4,3,4,2,2,5,4,3,3,1,4,4,Software Engineer
9.73,2,4,1,5,1,4,5,5,5,2,2,3,2,4,4,5,1,4,1,4,5,Software Engineer
5.97,3,1,1,3,2,1,5,4,3,4,3,1,1,2,1,2,3,4,0,2,4,Software Engineer
9.76,5,3,3,5,2,1,4,5,4,1,2,3,3,1,2,4,4,4,0,1,4,Software Engineer
9.55,4,4,3,2,5,5,4,5,3,4,1,5,5,4,1,2,3,5,1,1,4,Software Engineer
6.91,4,5,3,3,4,2,5,4,4,5,3,2,2,4,4,4,5,1,1,3,4,Software Engineer
9.67,5,4,3,5,2,1,4,4,3,3,4,1,5,3,4,4,1,3,0,4,4,Software Engineer
9.39,2,5,1,5,5,3,5,4,4,2,1,1,3,3,4,1,2,1,1,1,4,Software Engineer
5.97,5,4,5,2,5,4,4,5,4,4,4,3,3,2,5,1,1,4,1,1,5,Software Engineer
6.22,2,3,1,2,2,2,5,5,4,4,1,1,1,5,4,4,2,5,1,4,5,Software Engineer
6.37,3,4,2,4,5,3,5,4,5,1,3,3,5,4,5,2,3,0,0,1,5,Software Engineer
8.76,1,1,1,2,3,4,5,4,4,5,5,1,1,5,4,3,4,1,1,5,5,Software Engineer
7.3,5,3,2,4,5,4,4,4,4,4,1,4,1,2,4,5,4,0,1,2,5,Software Engineer
9.08,3,4,2,1,1,5,4,5,5,3,4,4,1,5,3,3,2,0,1,2,5,Software Engineer
9.64,4,5,4,5,4,2,4,5,5,2,1,4,4,1,1,5,2,1,1,4,4,Software Engineer
9.57,5,5,2,5,4,2,5,5,5,4,3,5,5,2,4,5,4,3,0,1,5,Software Engineer
8.95,1,3,5,2,3,5,4,4,4,1,4,2,4,1,2,2,2,3,0,5,4,Software Engineer
8.51,3,1,3,1,2,4,4,5,5,5,5,2,3,4,5,1,1,2,1,1,4,Software Engineer
7.76,3,3,2,5,2,5,5,4,4,5,5,1,1,1,1,2,4,4,0,2,5,Software Engineer
6.26,3,2,4,2,5,4,5,4,5,5,2,4,4,1,2,1,3,3,1,5,4,Software Engineer
6.16,1,1,1,3,3,5,4,4,5,5,5,1,1,1,4,1,2,0,0,1,5,Software Engineer
7.95,2,1,4,4,5,5,5,4,5,4,4,4,3,3,2,5,4,0,0,3,5,Software Engineer
6.69,3,3,1,5,5,4,4,5,4,5,4,4,3,2,2,5,4,1,0,4,5,Software Engineer
7.63,1,2,2,4,3,1,4,4,5,1,4,3,1,2,3,4,1,1,1,2,5,Software Engineer
8.13,3,5,4,5,5,4,5,4,4,1,4,2,2,2,1,5,1,1,1,3,4,Software Engineer
6.83,2,3,4,3,1,1,5,4,5,2,1,3,4,2,4,2,4,4,0,3,4,Software Engineer
9.11,2,2,3,4,3,2,5,4,5,4,5,4,3,3,2,1,3,4,1,3,5,Software Engineer
5.59,3,2,5,1,2,3,5,5,4,1,2,3,2,3,2,5,2,4,0,2,5,Software Engineer
7.88,1,1,2,2,1,5,4,5,5,1,1,5,3,5,3,2,2,2,1,4,4,Software Engineer
8.82,5,4,5,2,4,4,4,5,3,4,2,2,1,2,1,2,4,0,0,3,5,Software Engineer
6.79,2,1,2,2,4,1,4,5,4,4,2,5,1,5,4,4,2,1,1,1,5,Software Engineer
7.94,4,1,4,1,3,4,5,4,5,3,4,2,2,5,4,2,1,1,0,5,4,Software Engineer
6.12,3,5,1,2,5,5,5,5,4,2,5,1,2,2,5,3,2,5,1,3,5,Software Engineer
5.96,3,3,5,4,2,5,4,4,3,4,2,2,5,2,2,5,3,3,0,5,4,Software Engineer
8.26,4,5,2,5,1,2,4,4,4,5,5,1,3,3,2,2,5,2,1,4,4,Software Engineer
8.35,3,2,4,1,1,3,4,4,4,2,4,4,1,2,5,4,1,2,0,3,5,Software Engineer
7.99,1,5,2,5,1,4,5,4,4,2,4,3,5,2,3,5,5,1,0,5,5,Software Engineer
6.77,5,2,2,4,5,3,4,5,4,2,4,4,2,1,3,5,3,0,0,1,5,Software Engineer
7.48,2,2,5,5,3,4,5,4,5,2,5,2,2,5,3,1,3,5,1,2,4,Software Engineer
7.08,4,5,2,3,1,5,5,5,4,1,1,4,3,1,4,5,1,5,0,4,5,Software Engineer
5.51,5,3,5,1,4,3,5,5,3,2,1,3,4,2,5,5,4,0,0,3,4,Software Engineer
9.94,2,2,1,4,4,1,5,4,4,1,3,5,3,3,5,3,2,3,0,5,4,Software Engineer
8.36,5,3,3,1,3,1,4,4,4,5,3,4,4,5,2,2,2,1,0,5,4,Software Engineer
9.72,3,1,4,5,4,3,5,4,5,4,5,3,1,4,2,4,4,0,1,2,5,Software Engineer
7.44,1,5,4,3,4,4,4,5,3,3,5,2,4,5,4,4,5,3,0,2,5,Software Engineer
9.59,1,3,4,5,2,2,5,5,5,3,1,3,1,2,5,4,3,0,1,2,4,Software Engineer
5.72,1,1,3,5,2,4,5,4,5,2,2,2,3,1,4,5,1,5,1,3,5,Software Engineer
9.48,3,3,4,3,4,1,5,4,4,1,2,4,3,5,3,3,5,0,1,3,5,Software Engineer
8.86,3,4,1,2,3,4,4,5,5,4,3,5,5,1,3,1,1,3,0,4,5,Software Engineer
7.02,4,1,3,2,5,3,4,5,3,2,1,2,4,3,2,3,2,0,1,5,5,Software Engineer
8.77,3,2,2,2,1,5,4,5,5,4,1,4,1,3,4,3,3,3,1,1,5,Software Engineer
7.27,4,5,1,3,3,2,4,5,4,1,1,5,5,3,3,3,4,2,1,2,4,Software Engineer
9.61,5,5,1,4,1,2,5,5,4,3,2,5,3,5,3,1,2,4,0,3,5,Software Engineer
7.81,4,3,1,1,4,4,4,5,5,1,3,1,1,2,4,1,1,4,1,2,5,Software Engineer
9.11,4,1,4,1,5,5,4,4,4,1,4,4,1,2,2,2,1,5,0,1,5,Software Engineer
6.97,1,5,5,5,5,1,5,5,4,1,4,3,1,4,5,1,2,4,0,2,5,Software Engineer
8.04,4,2,4,2,1,4,4,4,4,4,4,3,3,5,5,2,4,2,1,5,4,Software Engineer
7.84,4,4,1,5,2,4,5,4,5,5,3,5,1,1,5,1,3,4,1,1,4,Software Engineer
9.25,1,2,3,4,1,3,5,4,5,5,3,3,2,2,5,1,2,5,1,3,4,Software Engineer
9.41,3,5,4,2,1,3,4,4,4,1,5,2,2,3,5,5,2,2,1,1,4,Software Engineer
8.23,1,2,4,5,5,3,5,5,5,5,3,3,4,1,3,1,5,5,1,5,4,Software Engineer
7.32,2,4,2,5,5,2,5,4,5,4,4,5,5,4,1,4,2,1,1,5,4,Software Engineer
5.79,3,4,4,2,4,3,5,4,4,1,2,3,1,1,3,1,1,2,1,4,5,Software Engineer
6.6,5,2,2,4,2,3,5,4,4,5,2,4,5,3,1,5,5,3,1,1,4,Software Engineer
9.1,1,5,5,5,5,2,4,4,3,3,5,4,5,4,5,2,5,0,1,2,4,Software Engineer
9.16,2,3,2,4,4,3,4,4,4,2,3,3,2,5,5,1,1,2,1,2,5,Software Engineer
8.01,2,1,2,4,5,5,4,5,3,4,2,4,4,5,4,3,2,3,1,2,5,Software Engineer
7.82,2,3,4,3,2,5,4,5,5,1,1,5,5,1,1,5,1,2,0,5,4,Software Engineer
8.6,3,4,5,3,3,5,5,4,3,1,1,4,3,3,4,4,3,4,1,4,4,Software Engineer
7.64,5,4,5,1,4,1,5,4,3,2,2,1,3,1,4,4,4,1,1,3,4,Software Engineer
9.16,1,5,1,2,4,2,4,5,4,4,1,4,1,1,5,2,1,5,1,3,5,Software Engineer
8.54,2,3,4,5,4,1,4,4,3,3,1,5,3,3,1,1,4,3,0,4,5,Software Engineer
6.3,4,4,5,5,3,2,4,5,3,3,2,3,1,2,2,2,1,3,1,5,5,Software Engineer
6.14,3,3,3,3,2,3,4,4,4,5,4,1,1,1,4,2,1,0,1,5,4,Software Engineer
5.71,3,2,3,4,3,1,4,4,4,5,3,4,1,3,3,1,2,5,1,2,4,Software Engineer
7.5,2,5,5,5,4,5,4,5,3,1,3,5,3,5,5,2,2,1,0,2,4,Software Engineer
6.65,1,3,1,1,4,5,4,4,3,5,1,1,4,2,2,4,4,2,0,2,5,Software Engineer
8.81,5,4,3,3,5,2,4,4,5,4,3,5,1,4,3,4,3,0,0,1,5,Software Engineer
6.15,2,2,3,5,5,2,4,4,5,3,4,2,5,4,4,4,4,3,0,1,5,Software Engineer
9.84,3,4,5,1,1,3,5,5,4,1,4,4,4,1,1,4,1,2,1,1,5,Software Engineer
8.08,5,2,2,2,1,1,4,4,3,3,5,4,1,2,1,1,4,2,0,5,4,Software Engineer
8.8,1,3,5,3,2,1,5,5,3,2,4,4,5,3,4,1,5,3,0,2,5,Software Engineer
8.94,5,4,1,1,2,1,4,4,3,2,2,4,2,4,1,1,5,4,0,4,4,Software Engineer
7.53,4,3,2,1,5,2,4,4,5,4,3,1,1,5,1,5,5,3,1,2,4,Software Engineer
5.83,4,4,2,5,3,2,5,5,4,1,2,1,1,4,1,2,3,0,0,1,4,Software Engineer
9.46,5,4,3,1,4,4,4,4,3,5,1,2,4,5,3,3,1,4,1,3,5,Software Engineer
5.68,1,4,4,4,5,1,4,4,5,5,1,3,3,3,2,1,4,0,1,5,5,Software Engineer
8.6,2,3,3,2,4,3,4,5,3,2,2,5,2,3,1,4,5,1,0,1,4,Software Engineer
5.63,1,2,3,5,2,1,5,4,5,4,1,1,2,5,1,3,4,0,0,1,5,Software Engineer
5.95,2,2,3,1,5,4,5,4,5,2,2,2,4,1,1,1,5,3,1,4,5,Software Engineer
5.59,2,5,3,3,4,1,5,4,4,1,1,5,2,3,3,4,3,0,1,5,4,Software Engineer
7.2,2,4,5,4,4,4,5,4,4,5,1,1,5,5,5,1,5,0,1,1,4,Software Engineer
7.96,2,1,2,5,1,1,5,5,3,1,4,5,5,4,4,3,4,4,0,5,5,Software Engineer
6.2,3,2,5,3,4,2,5,5,3,2,2,3,2,4,5,3,5,4,1,4,5,Software Engineer
8.94,4,2,4,1,3,5,4,4,4,3,3,3,5,5,4,2,4,0,0,4,5,Software Engineer
9.73,2,1,3,5,5,4,5,4,3,5,2,5,5,1,3,2,1,3,1,5,4,Software Engineer
9.52,5,4,4,5,3,5,4,5,4,5,5,1,5,4,4,5,1,1,0,2,4,Software Engineer
6.05,2,3,5,4,1,1,4,4,5,2,2,3,2,4,5,1,5,5,0,1,4,Software Engineer
6.44,5,4,4,4,3,4,5,4,3,4,4,4,2,5,4,1,3,0,0,1,5,Software Engineer
7.49,4,3,5,2,4,1,4,4,4,2,3,5,1,3,1,4,4,1,0,3,4,Software Engineer
9.68,5,2,3,1,3,5,4,4,3,2,5,2,3,4,4,1,4,5,1,4,4,Software Engineer
7.12,5,3,2,5,3,2,4,5,4,4,4,3,4,2,4,1,2,0,0,2,5,Software Engineer
6.5,1,1,1,5,5,1,4,5,3,5,1,3,4,4,2,4,5,1,0,1,4,Software Engineer
9.48,5,3,5,5,5,1,4,5,3,4,1,5,2,3,3,1,5,3,0,5,4,Software Engineer
5.64,4,4,2,5,4,5,4,4,5,2,3,5,1,1,5,1,4,0,0,3,5,Software Engineer
9.66,4,1,4,3,5,3,5,4,5,2,4,2,2,2,2,1,5,5,1,2,4,Software Engineer
8.14,1,3,5,1,2,4,4,5,3,3,2,5,5,1,2,5,4,2,1,3,4,Software Engineer
8.5,5,3,3,4,5,1,4,5,4,4,5,2,4,1,5,3,5,0,0,3,5,Software Engineer
9.94,3,2,2,4,1,5,4,4,3,4,3,1,5,4,4,5,2,2,1,4,5,Software Engineer
5.97,4,2,5,4,4,5,5,4,3,4,3,1,5,1,5,3,1,4,1,3,4,Software Engineer
7.89,3,4,4,2,5,2,5,5,5,3,3,5,5,5,5,1,4,1,0,4,4,Software Engineer
6.13,5,1,3,5,1,1,5,4,3,1,2,1,1,2,5,3,4,4,0,3,4,Software Engineer
8.95,4,2,3,5,4,1,4,5,4,3,4,4,1,5,4,1,5,2,0,2,5,Software Engineer
6.65,1,4,3,3,1,3,4,4,3,3,2,2,4,1,5,2,4,3,0,1,5,Software Engineer
9.59,4,5,2,1,3,5,5,4,5,5,3,1,1,2,4,2,3,4,0,1,5,Software Engineer
6.88,3,4,5,4,2,2,5,4,5,1,2,5,1,4,3,1,2,2,0,2,4,Software Engineer
6.41,4,4,4,2,4,3,4,4,4,1,1,5,1,1,1,2,5,2,1,3,5,Software Engineer
8.08,4,2,4,3,2,2,4,5,5,4,4,3,4,3,3,3,2,1,1,5,4,Software Engineer
7.25,2,1,3,4,5,2,4,5,5,5,4,3,5,3,4,2,1,1,1,4,4,Software Engineer
6.1,4,5,5,3,5,1,5,4,4,5,3,5,5,1,3,3,2,5,1,2,5,Software Engineer
9.39,1,2,3,1,4,3,5,5,5,5,3,2,2,4,2,2,4,3,1,5,4,Software Engineer
8.87,2,2,4,2,4,3,4,5,3,3,5,3,1,2,2,3,1,2,0,3,4,Software Engineer
9.92,3,2,1,2,5,5,5,5,4,4,1,2,3,3,2,5,3,1,1,3,5,Software Engineer
5.56,5,4,4,4,5,5,4,4,3,3,1,5,5,2,2,1,2,4,1,3,4,Software Engineer
7.22,3,4,3,5,5,2,5,4,3,5,2,3,1,2,2,1,5,1,1,5,5,Software Engineer
6.72,5,1,3,2,3,5,5,4,3,4,5,2,2,2,5,2,5,3,0,2,4,Software Engineer
5.58,5,5,2,2,2,5,4,4,5,5,4,5,5,3,4,3,1,0,0,1,5,Software Engineer
8.5,3,2,3,5,1,2,5,5,5,1,3,2,5,1,2,1,1,1,0,4,5,Software Engineer
6.01,3,5,5,3,1,4,5,4,4,5,4,5,4,1,3,4,4,5,1,2,4,Software Engineer
9.85,1,4,3,2,5,2,5,4,3,4,1,2,5,5,3,5,5,0,0,4,4,Software Engineer
7.05,1,2,2,4,1,4,5,4,3,1,2,3,5,1,1,2,1,2,0,4,5,Software Engineer
8.96,4,2,2,3,1,2,4,5,5,1,3,3,4,2,1,4,1,3,0,4,4,Software Engineer
6.67,4,3,4,1,3,5,5,4,3,2,4,1,1,3,5,1,1,1,1,2,4,Software Engineer
6.45,1,2,2,2,3,4,4,4,3,2,2,1,5,2,2,5,2,3,1,5,5,Software Engineer
6.19,3,1,1,1,2,2,4,5,4,2,4,5,2,4,4,2,4,0,0,2,4,Software Engineer
6.4,3,5,4,4,3,4,4,5,5,2,2,5,1,3,3,1,1,0,0,3,5,Software Engineer
7.25,3,1,1,1,2,4,5,5,4,3,3,3,3,5,1,4,3,0,0,2,5,Software Engineer
8.48,3,2,2,4,5,3,5,5,5,4,1,2,3,3,1,3,3,2,1,1,4,Software Engineer
5.64,4,2,2,1,5,5,4,5,3,4,2,3,1,3,2,4,4,2,0,5,4,Software Engineer
